,i1_25,a1,a_avg,v_ctat_25,a_ctat,i1_err_max,i1_err_min,i2_err_max,i2_err_min,v_ctat_err_max,v_ctat_err_min,name,type,time,OK
0,1.693308,5.003954,4.959871,708.725,-1.7862500000000001,5.017397000000001,-24.0288,5.118946,-24.2746,0.2377355,-4.17835,dc_SchGtKttTtVt,Sch,Wed Mar 18 22:38:51 2026,True
