,idd,iddq,i0,i1,i2,i3,vrd,t_settle_98,name,type,time,OK
0,17.164119999999997,2.320783,2.2821710000000004,2.282052,2.281895,2.280928,54.843469999999996,0.1055678,tran_LayGtKttTtVt,Lay,Sat Mar 21 20:59:19 2026,False
