,idd_-45,idd_125,iddq_-45,iddq_125,fosc_-45,fosc_25,fosc_125,t_err_max,t_err_min,name,type,time,OK
0,14.55008,36.946419999999996,1.314144,10.34914,1.8131554454209184,2.6959824823947325,4.521779430709656,0.13524532839198145,-4.167275379577333,tran_SchGtKttTtVt,Sch,Wed Apr  1 11:31:08 2026,True
